epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
78,3422.59,1.07645,1.2271,1.02014,0.0295,0.46048,0.35949,0.33208,0.24015,0.91843,0.94345,0.97603,0.01415,0.0295676,0.00985588,0.0295676,0.00985588,0.0295676,0.00985588,0.0295676,0.00985588
79,3460.17,1.07965,1.22593,1.01657,0.03056,0.42081,0.38426,0.32997,0.23739,0.91165,0.94071,0.97267,0.0142,0.0295564,0.00985213,0.0295564,0.00985213,0.0295564,0.00985213,0.0295564,0.00985213
80,3502.92,1.05244,1.19934,1.00945,0.0274,0.47344,0.3597,0.33751,0.23918,0.9126,0.93714,0.97489,0.01414,0.029545,0.00984833,0.029545,0.00984833,0.029545,0.00984833,0.029545,0.00984833
81,3542.62,1.07638,1.23144,1.01308,0.03059,0.36577,0.38566,0.33731,0.24093,0.9132,0.93762,0.97398,0.01405,0.0295335,0.00984449,0.0295335,0.00984449,0.0295335,0.00984449,0.0295335,0.00984449
82,3583.76,1.0745,1.21343,1.02099,0.0291,0.35002,0.37712,0.33411,0.2401,0.90768,0.93359,0.97173,0.01399,0.0295218,0.0098406,0.0295218,0.0098406,0.0295218,0.0098406,0.0295218,0.0098406
83,3626.67,1.0777,1.22732,1.01319,0.03057,0.36127,0.38386,0.34682,0.24746,0.91158,0.93773,0.97444,0.01458,0.02951,0.00983666,0.02951,0.00983666,0.02951,0.00983666,0.02951,0.00983666
84,3669.91,1.07675,1.22233,1.01539,0.03055,0.45049,0.39397,0.34255,0.24262,0.9121,0.93053,0.97173,0.01466,0.029498,0.00983267,0.029498,0.00983267,0.029498,0.00983267,0.029498,0.00983267
85,3707.41,1.08192,1.22769,1.0188,0.02927,0.44366,0.37526,0.34213,0.24579,0.91402,0.93759,0.97483,0.01393,0.0294859,0.00982864,0.0294859,0.00982864,0.0294859,0.00982864,0.0294859,0.00982864
86,3748.5,1.06126,1.213,1.01122,0.02921,0.45745,0.3849,0.35051,0.24944,0.9221,0.93622,0.97796,0.01422,0.0294737,0.00982456,0.0294737,0.00982456,0.0294737,0.00982456,0.0294737,0.00982456
87,3787.26,1.06735,1.21121,1.01034,0.02881,0.45578,0.3865,0.3478,0.25048,0.90496,0.93246,0.97078,0.0141,0.0294613,0.00982043,0.0294613,0.00982043,0.0294613,0.00982043,0.0294613,0.00982043
88,3826.23,1.05423,1.19155,1.0068,0.0284,0.36713,0.37921,0.35207,0.25253,0.9185,0.93292,0.97485,0.01422,0.0294488,0.00981626,0.0294488,0.00981626,0.0294488,0.00981626,0.0294488,0.00981626
89,3864.63,1.07344,1.22907,1.01157,0.03039,0.47419,0.38631,0.35384,0.25071,0.91331,0.93549,0.97412,0.01429,0.0294361,0.00981204,0.0294361,0.00981204,0.0294361,0.00981204,0.0294361,0.00981204
90,3905.24,1.06996,1.22659,1.01936,0.0291,0.46088,0.3978,0.35789,0.25506,0.90821,0.92315,0.9721,0.01397,0.0294233,0.00980777,0.0294233,0.00980777,0.0294233,0.00980777,0.0294233,0.00980777
91,3945.5,1.06389,1.21498,1.0169,0.02876,0.47009,0.38994,0.35734,0.25595,0.91091,0.9243,0.97269,0.01402,0.0294104,0.00980345,0.0294104,0.00980345,0.0294104,0.00980345,0.0294104,0.00980345
92,3985.06,1.0685,1.22914,1.01417,0.02951,0.34718,0.4001,0.35707,0.25611,0.91077,0.93002,0.97362,0.01419,0.0293973,0.00979909,0.0293973,0.00979909,0.0293973,0.00979909,0.0293973,0.00979909
93,4024.52,1.06452,1.22867,1.0092,0.02969,0.47887,0.37294,0.34813,0.25167,0.91424,0.93335,0.9727,0.014,0.029384,0.00979468,0.029384,0.00979468,0.029384,0.00979468,0.029384,0.00979468
94,4067.45,1.05972,1.19567,1.01987,0.02906,0.37629,0.3838,0.35265,0.25312,0.91241,0.9313,0.97236,0.01394,0.0293707,0.00979023,0.0293707,0.00979023,0.0293707,0.00979023,0.0293707,0.00979023
95,4107.08,1.07296,1.22331,1.01786,0.02993,0.47931,0.3896,0.36106,0.25772,0.90412,0.91835,0.96949,0.01376,0.0293572,0.00978572,0.0293572,0.00978572,0.0293572,0.00978572,0.0293572,0.00978572
96,4148.18,1.06283,1.21398,1.01772,0.02848,0.48688,0.37902,0.34777,0.25131,0.91232,0.92158,0.97224,0.01385,0.0293435,0.00978118,0.0293435,0.00978118,0.0293435,0.00978118,0.0293435,0.00978118
97,4191.44,1.06559,1.20799,1.01172,0.02909,0.5971,0.37712,0.35871,0.25786,0.90469,0.92204,0.97021,0.01414,0.0293297,0.00977658,0.0293297,0.00977658,0.0293297,0.00977658,0.0293297,0.00977658
98,4234.93,1.05797,1.20854,1.0117,0.02706,0.4663,0.40147,0.368,0.26343,0.90799,0.91976,0.97054,0.01398,0.0293158,0.00977194,0.0293158,0.00977194,0.0293158,0.00977194,0.0293158,0.00977194
99,4277.6,1.07014,1.21332,1.01488,0.02961,0.47939,0.38812,0.36742,0.26321,0.91028,0.92344,0.97208,0.01387,0.0293017,0.00976725,0.0293017,0.00976725,0.0293017,0.00976725,0.0293017,0.00976725
100,4317.91,1.06962,1.21855,1.01448,0.02906,0.50078,0.38104,0.36121,0.25825,0.91364,0.92347,0.97254,0.01393,0.0292875,0.00976251,0.0292875,0.00976251,0.0292875,0.00976251,0.0292875,0.00976251
