epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
40,836.975,0.90345,1.27482,0.90995,0.04641,0.44992,0.21694,0.13571,0.02847,0.78913,1.22529,0.83693,0.03088,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
41,856.787,0.89521,1.27875,0.91128,0.04599,0.33666,0.24651,0.16797,0.03931,0.74622,1.12344,0.82348,0.02586,0.02604,0.00868,0.02604,0.00868,0.02604,0.00868,0.02604,0.00868
42,875.888,0.88356,1.25954,0.90553,0.04535,0.35857,0.28295,0.18096,0.04326,0.7236,1.07241,0.82135,0.02589,0.025941,0.008647,0.025941,0.008647,0.025941,0.008647,0.025941,0.008647
43,895.355,0.89517,1.25574,0.90716,0.04474,0.34179,0.23599,0.16496,0.03963,0.71866,1.09572,0.82188,0.02623,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
44,914.249,0.87997,1.24452,0.90779,0.04652,0.34716,0.24661,0.16215,0.03715,0.74973,1.162,0.82485,0.02942,0.025743,0.008581,0.025743,0.008581,0.025743,0.008581,0.025743,0.008581
45,933.903,0.88121,1.24867,0.90302,0.04484,0.28209,0.28972,0.17512,0.04056,0.72566,1.10636,0.82131,0.02589,0.025644,0.008548,0.025644,0.008548,0.025644,0.008548,0.025644,0.008548
46,953.982,0.88568,1.24955,0.90766,0.04559,0.52196,0.21093,0.15218,0.03308,0.77561,1.19602,0.83638,0.02824,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
47,973.49,0.88099,1.24655,0.90614,0.04417,0.52647,0.232,0.15876,0.03685,0.73588,1.13477,0.82807,0.02964,0.025446,0.008482,0.025446,0.008482,0.025446,0.008482,0.025446,0.008482
48,992.641,0.88811,1.25511,0.90664,0.04396,0.27529,0.25593,0.17545,0.04383,0.72944,1.10184,0.82196,0.0261,0.025347,0.008449,0.025347,0.008449,0.025347,0.008449,0.025347,0.008449
49,1012.08,0.88004,1.24707,0.90726,0.04377,0.40011,0.25865,0.18804,0.04248,0.71365,1.07734,0.81938,0.02397,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
