epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
53,2179.2,1.03497,1.08933,0.97546,0.03581,0.56693,0.4326,0.42009,0.30781,0.86766,0.85977,0.95056,0.01454,0.0584145,0.0194715,0.0584145,0.0194715,0.0584145,0.0194715,0.0584145,0.0194715
54,2213.51,1.0374,1.08074,0.9761,0.03416,0.46774,0.43578,0.41962,0.30705,0.85817,0.86174,0.94762,0.01376,0.0583535,0.0194512,0.0583535,0.0194512,0.0583535,0.0194512,0.0583535,0.0194512
55,2247.68,1.02936,1.08374,0.98104,0.03668,0.45988,0.41896,0.40198,0.29205,0.88254,0.88013,0.95522,0.01531,0.0582914,0.0194305,0.0582914,0.0194305,0.0582914,0.0194305,0.0582914,0.0194305
56,2281.61,1.02471,1.07454,0.9774,0.03481,0.58389,0.4219,0.42446,0.30888,0.86627,0.87133,0.94938,0.01498,0.0582282,0.0194094,0.0582282,0.0194094,0.0582282,0.0194094,0.0582282,0.0194094
57,2316.14,1.04156,1.09515,0.97678,0.03736,0.54895,0.42929,0.40698,0.29813,0.88271,0.88452,0.95574,0.01517,0.0581639,0.019388,0.0581639,0.019388,0.0581639,0.019388,0.0581639,0.019388
58,2350.28,1.04278,1.08505,0.9793,0.03746,0.46474,0.46816,0.43373,0.31904,0.8605,0.85841,0.94632,0.01416,0.0580984,0.0193661,0.0580984,0.0193661,0.0580984,0.0193661,0.0580984,0.0193661
59,2384.06,1.03976,1.09405,0.9792,0.03606,0.48261,0.43746,0.42669,0.30649,0.87058,0.85815,0.95086,0.01436,0.0580318,0.0193439,0.0580318,0.0193439,0.0580318,0.0193439,0.0580318,0.0193439
60,2417.98,1.01334,1.05481,0.97277,0.03371,0.5812,0.4252,0.41669,0.30538,0.86711,0.85337,0.94775,0.01414,0.0579642,0.0193214,0.0579642,0.0193214,0.0579642,0.0193214,0.0579642,0.0193214
61,2451.81,1.042,1.0886,0.97999,0.03665,0.55823,0.43976,0.4181,0.30343,0.87596,0.88156,0.95191,0.01416,0.0578954,0.0192985,0.0578954,0.0192985,0.0578954,0.0192985,0.0578954,0.0192985
62,2493.88,1.04068,1.08735,0.98744,0.03605,0.47479,0.42334,0.41759,0.30413,0.89239,0.86682,0.95885,0.01469,0.0578255,0.0192752,0.0578255,0.0192752,0.0578255,0.0192752,0.0578255,0.0192752
63,2527.47,1.03624,1.09709,0.98383,0.03619,0.59394,0.44646,0.4315,0.31545,0.87009,0.85768,0.95473,0.01709,0.0577546,0.0192515,0.0577546,0.0192515,0.0577546,0.0192515,0.0577546,0.0192515
64,2561.37,1.02538,1.07625,0.9825,0.03463,0.58,0.43228,0.42192,0.30729,0.86627,0.86811,0.94842,0.0143,0.0576825,0.0192275,0.0576825,0.0192275,0.0576825,0.0192275,0.0576825,0.0192275
65,2595.77,1.0343,1.07471,0.97952,0.03592,0.58543,0.42985,0.43484,0.31685,0.87816,0.86086,0.95348,0.01419,0.0576093,0.0192031,0.0576093,0.0192031,0.0576093,0.0192031,0.0576093,0.0192031
66,2630.28,1.03499,1.08101,0.97943,0.03522,0.49434,0.43189,0.42919,0.31184,0.86972,0.86169,0.95462,0.0169,0.0575351,0.0191784,0.0575351,0.0191784,0.0575351,0.0191784,0.0575351,0.0191784
67,2665.15,1.03018,1.07326,0.98269,0.03562,0.45877,0.44478,0.42801,0.31492,0.85971,0.85729,0.94793,0.01364,0.0574598,0.0191533,0.0574598,0.0191533,0.0574598,0.0191533,0.0574598,0.0191533
68,2699.62,1.02399,1.05461,0.9807,0.03473,0.4937,0.43471,0.42711,0.31417,0.86578,0.86489,0.94831,0.01368,0.0573834,0.0191278,0.0573834,0.0191278,0.0573834,0.0191278,0.0573834,0.0191278
69,2733.66,1.03503,1.08266,0.97668,0.03666,0.47813,0.44105,0.42916,0.31442,0.86812,0.86727,0.94847,0.01513,0.0573059,0.019102,0.0573059,0.019102,0.0573059,0.019102,0.0573059,0.019102
70,2767.18,1.02934,1.07313,0.97513,0.0345,0.48431,0.46768,0.43499,0.31956,0.85883,0.84943,0.94513,0.01385,0.0572273,0.0190758,0.0572273,0.0190758,0.0572273,0.0190758,0.0572273,0.0190758
71,2801.21,1.01615,1.04935,0.97918,0.03413,0.48807,0.42564,0.41992,0.31003,0.86599,0.86055,0.95026,0.01397,0.0571477,0.0190492,0.0571477,0.0190492,0.0571477,0.0190492,0.0571477,0.0190492
72,2835.18,1.02151,1.05783,0.97641,0.03504,0.5048,0.4415,0.44376,0.32656,0.85824,0.84776,0.94675,0.01385,0.057067,0.0190223,0.057067,0.0190223,0.057067,0.0190223,0.057067,0.0190223
73,2869.65,1.01943,1.0518,0.9762,0.03386,0.57624,0.41526,0.41013,0.30589,0.85869,0.84975,0.94549,0.01379,0.0569852,0.0189951,0.0569852,0.0189951,0.0569852,0.0189951,0.0569852,0.0189951
