epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
115,2806,0.91704,1.28798,0.92586,0.04082,0.47805,0.22765,0.17795,0.04001,0.65138,0.97691,0.75737,0.02197,0.0266142,0.0088714,0.0266142,0.0088714,0.0266142,0.0088714,0.0266142,0.0088714
116,2830.19,0.90936,1.27505,0.92711,0.04298,0.37918,0.26896,0.17812,0.04327,0.64332,0.96301,0.75443,0.02209,0.0265845,0.0088615,0.0265845,0.0088615,0.0265845,0.0088615,0.0265845,0.0088615
117,2854.55,0.90261,1.29524,0.92426,0.04415,0.45438,0.25155,0.16852,0.0363,0.65418,0.97281,0.75639,0.02154,0.0265548,0.0088516,0.0265548,0.0088516,0.0265548,0.0088516,0.0265548,0.0088516
118,2878.92,0.92077,1.28618,0.92694,0.0452,0.47465,0.2546,0.18183,0.03971,0.65512,0.96318,0.75845,0.02412,0.0265251,0.0088417,0.0265251,0.0088417,0.0265251,0.0088417,0.0265251,0.0088417
119,2903.94,0.9104,1.28929,0.92583,0.04511,0.3857,0.24301,0.17602,0.03979,0.65884,0.95626,0.7559,0.02113,0.0264954,0.0088318,0.0264954,0.0088318,0.0264954,0.0088318,0.0264954,0.0088318
120,2928.08,0.9041,1.26944,0.92236,0.04096,0.40601,0.23235,0.17824,0.04173,0.64871,0.96658,0.75347,0.02084,0.0264657,0.0088219,0.0264657,0.0088219,0.0264657,0.0088219,0.0264657,0.0088219
121,2952.21,0.90263,1.2841,0.92551,0.04409,0.42569,0.23826,0.16023,0.03574,0.65987,0.9864,0.75635,0.0206,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
122,2976.44,0.90998,1.27072,0.92273,0.04117,0.46333,0.25901,0.18077,0.04029,0.64593,0.95962,0.75362,0.02007,0.0264063,0.0088021,0.0264063,0.0088021,0.0264063,0.0088021,0.0264063,0.0088021
123,3000.89,0.90151,1.26805,0.92176,0.04298,0.56,0.22634,0.17444,0.03847,0.65282,0.95948,0.75444,0.02052,0.0263766,0.0087922,0.0263766,0.0087922,0.0263766,0.0087922,0.0263766,0.0087922
124,3025.21,0.90141,1.27799,0.92373,0.04238,0.38376,0.24797,0.17971,0.04014,0.65483,0.95785,0.75701,0.02017,0.0263469,0.0087823,0.0263469,0.0087823,0.0263469,0.0087823,0.0263469,0.0087823
125,3049.46,0.89528,1.25299,0.92065,0.0402,0.41014,0.23348,0.1823,0.04005,0.65366,0.97727,0.7572,0.02303,0.0263172,0.0087724,0.0263172,0.0087724,0.0263172,0.0087724,0.0263172,0.0087724
126,3073.32,0.89683,1.25808,0.92031,0.04159,0.49223,0.24362,0.18635,0.04326,0.64619,0.95302,0.75391,0.01987,0.0262875,0.0087625,0.0262875,0.0087625,0.0262875,0.0087625,0.0262875,0.0087625
127,3097.81,0.89121,1.25341,0.91949,0.04122,0.40056,0.26521,0.19144,0.04404,0.63747,0.94587,0.75191,0.02006,0.0262578,0.0087526,0.0262578,0.0087526,0.0262578,0.0087526,0.0262578,0.0087526
128,3122.21,0.89018,1.26688,0.92027,0.04216,0.38926,0.26144,0.17908,0.0388,0.6627,0.9772,0.75629,0.02061,0.0262281,0.0087427,0.0262281,0.0087427,0.0262281,0.0087427,0.0262281,0.0087427
129,3146.65,0.89087,1.25805,0.92277,0.04319,0.34252,0.25609,0.17547,0.04082,0.65674,0.97534,0.764,0.02144,0.0261984,0.0087328,0.0261984,0.0087328,0.0261984,0.0087328,0.0261984,0.0087328
130,3170.96,0.89301,1.27057,0.92527,0.04337,0.3828,0.24016,0.17459,0.0395,0.63719,0.94764,0.75256,0.02162,0.0261687,0.0087229,0.0261687,0.0087229,0.0261687,0.0087229,0.0261687,0.0087229
131,3195.1,0.88613,1.24016,0.92173,0.04191,0.49466,0.23551,0.18466,0.04364,0.6554,0.95986,0.75327,0.02027,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
132,3219.71,0.90935,1.29022,0.92808,0.04375,0.42704,0.2433,0.17739,0.03969,0.65446,0.96788,0.75718,0.02102,0.0261093,0.0087031,0.0261093,0.0087031,0.0261093,0.0087031,0.0261093,0.0087031
133,3243.83,0.8984,1.26377,0.9229,0.0419,0.45454,0.24855,0.1717,0.03698,0.65496,0.9672,0.75557,0.02035,0.0260796,0.0086932,0.0260796,0.0086932,0.0260796,0.0086932,0.0260796,0.0086932
134,3268.02,0.90917,1.24915,0.92351,0.04035,0.4523,0.24714,0.18665,0.04359,0.64942,0.95594,0.75989,0.02454,0.0260499,0.0086833,0.0260499,0.0086833,0.0260499,0.0086833,0.0260499,0.0086833
135,3292.45,0.89591,1.26932,0.92486,0.04579,0.46897,0.25305,0.18613,0.0425,0.65692,0.96197,0.75672,0.02059,0.0260202,0.0086734,0.0260202,0.0086734,0.0260202,0.0086734,0.0260202,0.0086734
136,3316.76,0.88564,1.26817,0.92806,0.04372,0.46869,0.23979,0.18189,0.04073,0.66237,0.97595,0.75826,0.02142,0.0259905,0.0086635,0.0259905,0.0086635,0.0259905,0.0086635,0.0259905,0.0086635
137,3340.78,0.8975,1.23541,0.92336,0.0414,0.36922,0.27148,0.18442,0.04197,0.66366,0.97367,0.7577,0.02044,0.0259608,0.0086536,0.0259608,0.0086536,0.0259608,0.0086536,0.0259608,0.0086536
138,3364.96,0.89988,1.25565,0.92542,0.04096,0.42985,0.2625,0.18877,0.04403,0.63414,0.93261,0.75149,0.01895,0.0259311,0.0086437,0.0259311,0.0086437,0.0259311,0.0086437,0.0259311,0.0086437
139,3389.06,0.89014,1.25701,0.92592,0.04184,0.41559,0.26241,0.19099,0.04469,0.63646,0.94547,0.75258,0.02051,0.0259014,0.0086338,0.0259014,0.0086338,0.0259014,0.0086338,0.0259014,0.0086338
140,3413.06,0.88874,1.25283,0.92232,0.04443,0.26899,0.26357,0.19645,0.04373,0.63654,0.93664,0.75237,0.01943,0.0258717,0.0086239,0.0258717,0.0086239,0.0258717,0.0086239,0.0258717,0.0086239
141,3437.38,0.88264,1.24983,0.92122,0.04178,0.37949,0.2515,0.18764,0.04091,0.63438,0.93959,0.75185,0.01999,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
142,3461.74,0.89845,1.25755,0.91889,0.0403,0.36761,0.26834,0.1944,0.04439,0.62863,0.9305,0.7491,0.01915,0.0258123,0.0086041,0.0258123,0.0086041,0.0258123,0.0086041,0.0258123,0.0086041
143,3486.2,0.8942,1.25096,0.92398,0.0418,0.2771,0.25915,0.1844,0.04149,0.65318,0.95089,0.75857,0.02017,0.0257826,0.0085942,0.0257826,0.0085942,0.0257826,0.0085942,0.0257826,0.0085942
144,3510.7,0.91279,1.25586,0.92414,0.04141,0.43452,0.25173,0.18528,0.04138,0.63737,0.96707,0.75158,0.01919,0.0257529,0.0085843,0.0257529,0.0085843,0.0257529,0.0085843,0.0257529,0.0085843
145,3535.03,0.88838,1.25759,0.9166,0.04204,0.44983,0.26072,0.19122,0.04338,0.64333,0.96868,0.75155,0.01947,0.0257232,0.0085744,0.0257232,0.0085744,0.0257232,0.0085744,0.0257232,0.0085744
146,3559.82,0.89194,1.26724,0.9225,0.0427,0.48715,0.24028,0.1889,0.04237,0.64914,0.95101,0.75417,0.02025,0.0256935,0.0085645,0.0256935,0.0085645,0.0256935,0.0085645,0.0256935,0.0085645
147,3584.15,0.88641,1.23506,0.91933,0.04099,0.39492,0.2822,0.19734,0.04414,0.63674,0.935,0.75157,0.01894,0.0256638,0.0085546,0.0256638,0.0085546,0.0256638,0.0085546,0.0256638,0.0085546
148,3608.83,0.88967,1.24124,0.91991,0.04066,0.25104,0.27816,0.1911,0.04348,0.64642,0.95138,0.75286,0.019,0.0256341,0.0085447,0.0256341,0.0085447,0.0256341,0.0085447,0.0256341,0.0085447
149,3633.41,0.89532,1.24956,0.92056,0.0404,0.42666,0.25577,0.19045,0.04608,0.63385,0.94577,0.75167,0.02013,0.0256044,0.0085348,0.0256044,0.0085348,0.0256044,0.0085348,0.0256044,0.0085348
150,3657.66,0.88699,1.24065,0.91763,0.04139,0.41745,0.25698,0.19007,0.04302,0.6455,0.93215,0.75425,0.01982,0.0255747,0.0085249,0.0255747,0.0085249,0.0255747,0.0085249,0.0255747,0.0085249
151,3682.28,0.89568,1.24653,0.92222,0.04058,0.4539,0.25234,0.20424,0.04656,0.64064,0.92504,0.75331,0.01976,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
152,3706.55,0.8834,1.24656,0.91822,0.04071,0.37157,0.27154,0.19271,0.04489,0.63176,0.93103,0.74886,0.01935,0.0255153,0.0085051,0.0255153,0.0085051,0.0255153,0.0085051,0.0255153,0.0085051
153,3730.88,0.87683,1.22885,0.91834,0.04256,0.435,0.25299,0.19223,0.04434,0.63152,0.94555,0.75257,0.02011,0.0254856,0.0084952,0.0254856,0.0084952,0.0254856,0.0084952,0.0254856,0.0084952
154,3755.34,0.88927,1.23559,0.91694,0.04207,0.42863,0.27238,0.19177,0.0421,0.64238,0.94741,0.75316,0.01934,0.0254559,0.0084853,0.0254559,0.0084853,0.0254559,0.0084853,0.0254559,0.0084853
155,3779.7,0.89745,1.22201,0.92321,0.04105,0.41601,0.27164,0.19427,0.04311,0.63808,0.93383,0.75401,0.01943,0.0254262,0.0084754,0.0254262,0.0084754,0.0254262,0.0084754,0.0254262,0.0084754
156,3803.57,0.88062,1.23291,0.91641,0.0397,0.4,0.25386,0.17848,0.03943,0.65185,0.94854,0.7561,0.02051,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655
157,3827.74,0.88253,1.22752,0.91873,0.04195,0.45284,0.24602,0.17652,0.0406,0.6389,0.96235,0.75189,0.02021,0.0253668,0.0084556,0.0253668,0.0084556,0.0253668,0.0084556,0.0253668,0.0084556
158,3852.05,0.88155,1.23137,0.91844,0.04096,0.38848,0.27906,0.19262,0.04286,0.64084,0.93567,0.75004,0.01899,0.0253371,0.0084457,0.0253371,0.0084457,0.0253371,0.0084457,0.0253371,0.0084457
159,3876.51,0.89756,1.25364,0.92143,0.04198,0.38081,0.26867,0.19465,0.04458,0.63748,0.92994,0.75016,0.02029,0.0253074,0.0084358,0.0253074,0.0084358,0.0253074,0.0084358,0.0253074,0.0084358
160,3901.02,0.88212,1.22463,0.91709,0.03899,0.42497,0.27464,0.20854,0.04893,0.63376,0.9192,0.75138,0.01917,0.0252777,0.0084259,0.0252777,0.0084259,0.0252777,0.0084259,0.0252777,0.0084259
161,3925.45,0.88009,1.21699,0.91418,0.03954,0.44132,0.26407,0.21108,0.04939,0.63319,0.921,0.74988,0.01928,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
162,3949.45,0.87073,1.23639,0.91753,0.04107,0.43686,0.28664,0.21742,0.05174,0.63759,0.91312,0.74906,0.01903,0.0252183,0.0084061,0.0252183,0.0084061,0.0252183,0.0084061,0.0252183,0.0084061
163,3973.75,0.87708,1.22367,0.91858,0.04135,0.47156,0.26374,0.20772,0.04823,0.63091,0.92055,0.74961,0.01873,0.0251886,0.0083962,0.0251886,0.0083962,0.0251886,0.0083962,0.0251886,0.0083962
164,3997.62,0.87763,1.22142,0.91481,0.03965,0.40426,0.28088,0.20766,0.04747,0.62713,0.91876,0.74767,0.01922,0.0251589,0.0083863,0.0251589,0.0083863,0.0251589,0.0083863,0.0251589,0.0083863
165,4021.74,0.86481,1.22803,0.91805,0.04214,0.29769,0.28379,0.20612,0.04825,0.63503,0.93972,0.7512,0.01886,0.0251292,0.0083764,0.0251292,0.0083764,0.0251292,0.0083764,0.0251292,0.0083764
166,4046.13,0.88743,1.20695,0.9199,0.03963,0.38271,0.26835,0.19428,0.04475,0.6426,0.93403,0.751,0.01946,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665
167,4070.27,0.87742,1.21161,0.9177,0.04031,0.45805,0.25849,0.19679,0.04468,0.63792,0.93047,0.7503,0.01892,0.0250698,0.0083566,0.0250698,0.0083566,0.0250698,0.0083566,0.0250698,0.0083566
168,4095.25,0.87022,1.21205,0.91257,0.03858,0.34226,0.26498,0.19384,0.04256,0.66257,0.96403,0.75876,0.01994,0.0250401,0.0083467,0.0250401,0.0083467,0.0250401,0.0083467,0.0250401,0.0083467
169,4119.36,0.87814,1.21078,0.91591,0.04139,0.39859,0.28461,0.20084,0.04536,0.62521,0.92632,0.74842,0.01879,0.0250104,0.0083368,0.0250104,0.0083368,0.0250104,0.0083368,0.0250104,0.0083368
170,4143.9,0.8645,1.20777,0.91336,0.03857,0.38868,0.28066,0.20903,0.04906,0.62673,0.91779,0.74841,0.019,0.0249807,0.0083269,0.0249807,0.0083269,0.0249807,0.0083269,0.0249807,0.0083269
171,4168.12,0.87539,1.21142,0.91875,0.03982,0.4177,0.27736,0.21095,0.04693,0.64617,0.94039,0.75354,0.02085,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
172,4191.8,0.87626,1.20198,0.91146,0.04111,0.45862,0.26924,0.20287,0.04637,0.62474,0.91981,0.74923,0.01914,0.0249213,0.0083071,0.0249213,0.0083071,0.0249213,0.0083071,0.0249213,0.0083071
173,4216.17,0.86895,1.23356,0.91724,0.04258,0.41884,0.27988,0.21369,0.04806,0.62717,0.91983,0.74875,0.0187,0.0248916,0.0082972,0.0248916,0.0082972,0.0248916,0.0082972,0.0248916,0.0082972
174,4240.33,0.87128,1.21024,0.91355,0.03972,0.31383,0.28284,0.21198,0.04901,0.61944,0.90715,0.74773,0.01852,0.0248619,0.0082873,0.0248619,0.0082873,0.0248619,0.0082873,0.0248619,0.0082873
175,4264.56,0.86617,1.20613,0.91248,0.03877,0.40131,0.27845,0.20939,0.04924,0.62488,0.91167,0.74763,0.01885,0.0248322,0.0082774,0.0248322,0.0082774,0.0248322,0.0082774,0.0248322,0.0082774
176,4288.32,0.89019,1.21551,0.91722,0.0418,0.27026,0.27049,0.19156,0.04143,0.64325,0.94307,0.75229,0.01909,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675
177,4312.3,0.87649,1.21738,0.91762,0.03956,0.30033,0.28188,0.20426,0.04731,0.62559,0.9145,0.74968,0.01861,0.0247728,0.0082576,0.0247728,0.0082576,0.0247728,0.0082576,0.0247728,0.0082576
178,4336.82,0.87551,1.20366,0.9167,0.0403,0.3991,0.26838,0.20174,0.04601,0.62387,0.92614,0.74785,0.01835,0.0247431,0.0082477,0.0247431,0.0082477,0.0247431,0.0082477,0.0247431,0.0082477
179,4361.01,0.85932,1.19687,0.91104,0.03753,0.32031,0.26145,0.21114,0.05216,0.62113,0.90125,0.74554,0.01803,0.0247134,0.0082378,0.0247134,0.0082378,0.0247134,0.0082378,0.0247134,0.0082378
180,4385.34,0.85017,1.20192,0.915,0.04083,0.37951,0.25589,0.19283,0.0437,0.64058,0.93857,0.75377,0.02017,0.0246837,0.0082279,0.0246837,0.0082279,0.0246837,0.0082279,0.0246837,0.0082279
181,4409.44,0.86893,1.19578,0.91382,0.03911,0.38599,0.28282,0.20378,0.04579,0.62944,0.92375,0.74866,0.01845,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
182,4433.41,0.85917,1.18045,0.909,0.03658,0.40105,0.25945,0.20538,0.04796,0.62702,0.90412,0.74841,0.02013,0.0246243,0.0082081,0.0246243,0.0082081,0.0246243,0.0082081,0.0246243,0.0082081
183,4457.72,0.87313,1.20565,0.91348,0.04208,0.39455,0.27712,0.20203,0.04631,0.63833,0.93,0.74989,0.01862,0.0245946,0.0081982,0.0245946,0.0081982,0.0245946,0.0081982,0.0245946,0.0081982
184,4482.07,0.86701,1.19962,0.91208,0.03811,0.32948,0.26914,0.21263,0.05031,0.63025,0.93279,0.74984,0.01995,0.0245649,0.0081883,0.0245649,0.0081883,0.0245649,0.0081883,0.0245649,0.0081883
185,4506.18,0.86651,1.20534,0.91491,0.03973,0.43402,0.27332,0.21395,0.05043,0.62564,0.89968,0.74652,0.01946,0.0245352,0.0081784,0.0245352,0.0081784,0.0245352,0.0081784,0.0245352,0.0081784
186,4530.71,0.86746,1.20596,0.91507,0.03947,0.4004,0.28225,0.21095,0.04907,0.62117,0.91138,0.7464,0.01965,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685
187,4555.22,0.84571,1.19882,0.90906,0.03981,0.30337,0.27519,0.20619,0.04641,0.63925,0.92155,0.75351,0.02058,0.0244758,0.0081586,0.0244758,0.0081586,0.0244758,0.0081586,0.0244758,0.0081586
188,4580.07,0.87065,1.20027,0.91486,0.03948,0.4131,0.27753,0.21401,0.049,0.62055,0.91007,0.74831,0.01818,0.0244461,0.0081487,0.0244461,0.0081487,0.0244461,0.0081487,0.0244461,0.0081487
189,4603.9,0.87044,1.20516,0.91517,0.04156,0.3065,0.28856,0.21607,0.04923,0.62196,0.90631,0.74778,0.01809,0.0244164,0.0081388,0.0244164,0.0081388,0.0244164,0.0081388,0.0244164,0.0081388
190,4628.04,0.86414,1.19181,0.9132,0.03885,0.4166,0.25698,0.20439,0.04777,0.624,0.91332,0.74711,0.01894,0.0243867,0.0081289,0.0243867,0.0081289,0.0243867,0.0081289,0.0243867,0.0081289
191,4652.08,0.85463,1.19084,0.91533,0.03895,0.3205,0.28617,0.2132,0.04887,0.62188,0.90385,0.74718,0.01896,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
192,4676.39,0.86135,1.17973,0.91007,0.03821,0.32968,0.28646,0.21754,0.0497,0.61707,0.90332,0.74648,0.01846,0.0243273,0.0081091,0.0243273,0.0081091,0.0243273,0.0081091,0.0243273,0.0081091
193,4700.61,0.85503,1.16468,0.90958,0.03701,0.4385,0.28007,0.2197,0.05401,0.61006,0.89665,0.74497,0.01856,0.0242976,0.0080992,0.0242976,0.0080992,0.0242976,0.0080992,0.0242976,0.0080992
194,4724.95,0.8758,1.1933,0.91403,0.03815,0.31646,0.27248,0.2117,0.04954,0.62768,0.91093,0.74794,0.01856,0.0242679,0.0080893,0.0242679,0.0080893,0.0242679,0.0080893,0.0242679,0.0080893
195,4749.35,0.86203,1.19302,0.91362,0.04108,0.41099,0.27475,0.21207,0.04769,0.62756,0.91805,0.74898,0.01894,0.0242382,0.0080794,0.0242382,0.0080794,0.0242382,0.0080794,0.0242382,0.0080794
196,4773.64,0.85844,1.19769,0.91502,0.03873,0.44127,0.27546,0.21899,0.05369,0.61104,0.89633,0.74563,0.019,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695
197,4798,0.86064,1.18944,0.91809,0.04218,0.42186,0.27478,0.218,0.05052,0.62485,0.90606,0.74901,0.01909,0.0241788,0.0080596,0.0241788,0.0080596,0.0241788,0.0080596,0.0241788,0.0080596
198,4822.46,0.8564,1.19954,0.91444,0.04031,0.28984,0.29655,0.21211,0.04968,0.6195,0.91165,0.74613,0.0185,0.0241491,0.0080497,0.0241491,0.0080497,0.0241491,0.0080497,0.0241491,0.0080497
199,4846.76,0.86056,1.17069,0.90943,0.03639,0.33816,0.28996,0.22184,0.05001,0.623,0.90417,0.74793,0.01884,0.0241194,0.0080398,0.0241194,0.0080398,0.0241194,0.0080398,0.0241194,0.0080398
